"variable","quarter","dispersion","f1_dispersion","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"RFEDGOV",2001-10-01,3.4939,5.2953,11.4,9.3,5.9239,4.7,6.5493,2.1,5.4761,-0.565992631378399,0.142395382132447,3.3761,1.8493,0.0182048311601468,-0.4024548608022,3.6861,2.1,1.53895387850056,-0.440796564920969,"36"
"RFEDGOV",2002-01-01,5.4304,4.3043,7.4,13.8,5.4467,8.7,5.8619,6.4,1.9533,0.6918300959852,-0.739131631423406,8.3533,2.8381,1.90062884774768,-0.00777819459152723,1.1026,9.1,-0.252447905264405,1.42766199266707,"37"
"RFEDGOV",2002-04-01,5.4377,3.3869,7.5,5.8,4.4057,6.1,4.0073,1.7,3.0943,-0.682999396714547,-0.453613769930495,1.3943,2.0927,-0.73133063377459,-0.305302453282299,1.4562,2.9,-0.00726127056756186,-0.227258444053765,"38"
"RFEDGOV",2002-07-01,4.3135,2.2087,4.3,5.9,5.36,4.7,4.3865,1.6,1.06,-0.712251088048584,-0.962666342792046,0.54,0.3135,-1.05443495696247,-1.01546499830862,1.3527,0.199999999999999,-0.0790282860967561,-0.947949601980579,"39"
"RFEDGOV",2002-10-01,2.7222,2.8855,11,2.7,5.4589,5.2,4.9844,8.3,5.5411,1.24761223133191,0.158660641551412,2.7589,0.2156,-0.215226034193431,-1.05454150075808,1.0724,2,-0.273388618974372,-0.46748883002937,"40"
"RFEDGOV",2003-01-01,4.4567,3.078,0.7,8.1,7.318,8.1,6.4482,7.4,6.618,0.984347009325572,0.428138454909621,0.782,1.6518,-0.96290827288022,-0.481286415794724,2.3336,2.9,0.601128868807465,-0.227258444053765,"41"
"RFEDGOV",2003-04-01,10.0939,3.5928,25.5,22.2,9.6739,12.8,5.7132,3.3,15.8261,-0.214972335369952,2.73232515115228,12.5261,7.0868,3.47882119212131,1.68807814817677,3.2257,14.1,1.21971200459099,2.76227524808709,"42"
"RFEDGOV",2003-07-01,13.4106,3.0375,1.2,-3.5,1.3916,17.9,3.2548,4.7,0.1916,0.194551343306568,-1.17997020862942,4.8916,14.6452,0.591381234989288,4.70499169377421,4.3216,16.3,1.97961028786098,3.3495050804719,"43"
"RFEDGOV",2003-10-01,2.9988,3.1347,0.7,6.8,3.7468,11.9,3.6723,6.1,3.0468,0.604075021983088,-0.465499921044354,3.0532,8.2277,-0.103918996485139,2.14346509040953,0.492,11.1,-0.675838626830841,1.96150729483508,"44"
"RFEDGOV",2004-01-01,5.7545,4.0415,7.1,7.7,5.9164,6.5,4.3367,0.600000000000001,1.1836,-1.00476800138896,-0.931737326419983,1.7836,2.1633,-0.584093699422438,-0.277122667041934,2.2441,4.2,0.539069468905409,0.119741002355442,"45"
"RFEDGOV",2004-04-01,3.6542,2.9062,2.7,3.1,4.2812,2.7,3.5527,0.4,1.5812,-1.06327138405703,-0.832243985727975,1.1812,0.8527,-0.81192706508834,-0.800244874501185,0.0555000000000003,3.4,-0.978508214062662,-0.0937971185117626,"46"
"RFEDGOV",2004-07-01,3.6809,1.9385,4.8,8,4.2266,0.5,2.4497,3.2,0.573399999999999,-0.244224026703989,-1.08443057715002,3.7734,1.9497,0.168467441019148,-0.362380490568026,0.6739,5.3,-0.549708963789677,0.413355918547847,"47"
"RFEDGOV",2004-10-01,1.7465,1.9172,1.2,1.4,3.008,6.2,2.9402,0.2,1.808,-1.1217747667251,-0.775490742093801,1.608,3.2598,-0.650507276797824,0.160542143334283,0.5583,0.9,-0.629866132825183,-0.761103746221775,"48"
"RFEDGOV",2005-01-01,2.1398,1.8191,2.4,5.6,3.2125,3.3,2.6753,3.2,0.8125,-0.24422402670399,-1.02459944596426,2.3875,0.6247,-0.355693019599002,-0.891250416467239,0.2723,0.600000000000001,-0.828178852065277,-0.841180541546977,"49"
"RFEDGOV",2005-04-01,3.3459,2.7867,2.4,2.4,2.7661,4.5,2.4139,0,0.3661,-1.18027814939318,-1.13630424295851,0.3661,2.0861,-1.12020557829265,-0.307936824233948,0.0907999999999998,0.9,-0.954031154659951,-0.761103746221775,"50"
"RFEDGOV",2005-07-01,2.143,1.8269,7.4,4.2,2.2559,6.4,2.1302,3.2,5.1441,-0.244224026703989,0.0593174417155788,1.9441,4.2698,-0.523391084566234,0.563680728359344,0.158,0.3,-0.907434599649692,-0.921257336872178,"51"
"RFEDGOV",2005-10-01,3.391,3.0565,-2.6,0,2.7765,5,3.132,2.6,5.3765,-0.419734174708213,0.117472000007387,2.7765,1.868,-0.208569548078358,-0.394990809772528,0.6463,6.4,-0.568846834597462,0.706970834740253,"52"
"RFEDGOV",2006-01-01,5.0935,1.3676,8.8,5.9,6.5021,1,2.8257,2.9,2.2979,-0.331979100706101,-0.652900733026862,0.6021,1.8257,-1.03094815084054,-0.411874732689914,3.3701,0.9,1.31983912577375,-0.761103746221775,"53"
"RFEDGOV",2006-04-01,4.8626,1.8,-4.5,-0.7,0.7601,0.9,2.4446,3.8,5.2601,-0.0687138786997666,0.0883446739094242,1.4601,1.5446,-0.706444452730737,-0.524074986403325,2.0656,1.7,0.415297369659406,-0.547565625354571,"54"
"RFEDGOV",2006-07-01,2.681,2.6016,1.3,4.6,3.2615,1.7,2.3589,3.3,1.9615,-0.214972335369952,-0.737079706389014,1.3385,0.6589,-0.752434720434877,-0.87759958517233,0.8169,3.7,-0.45055260416963,-0.0137203231865611,"55"
"RFEDGOV",2006-10-01,2.0669,2.1472,4.6,4.2,2.2739,3.6,2.3931,0.399999999999999,2.3261,-1.06327138405703,-0.645844112786634,1.9261,1.2069,-0.53019885445665,-0.658866966762694,0.0850000000000004,2.5,-0.958052881134051,-0.334027504487367,"56"
"RFEDGOV",2007-01-01,1.7228,1.9604,-6.3,-0.5,2.2156,8.5,1.2319,5.8,8.5156,0.516319947980977,0.902983936039287,2.7156,7.2681,-0.231602502874263,1.76044351992433,0.1775,4.1,-0.893913277883321,0.0930487372470409,"57"
"RFEDGOV",2007-04-01,3.4638,1.6746,6,7.8,3.2766,5.2,2.1475,1.8,2.7234,-0.65374770538051,-0.546425842522713,4.5234,3.0525,0.452124519786457,0.0777989466256742,2.0447,0.7,0.400805286330323,-0.814488276438576,"58"
"RFEDGOV",2007-07-01,2.2845,1.6672,7.1,6,1.677,4.5,1.844,1.1,5.423,-0.85850954471877,0.129107916360954,4.323,2.656,0.376331348339832,-0.0804628840302037,0.4705,0.8,-0.69074675082966,-0.787796011330176,"59"
"RFEDGOV",2007-10-01,2.9265,1.2559,0.5,2.5,1.6382,3.2,1.3313,2,1.1382,-0.595244322712436,-0.943097984537229,0.8618,1.8687,-0.932727159699378,-0.394711406792808,0.2058,2,-0.87429002629418,-0.46748883002937,"60"
"RFEDGOV",2008-01-01,1.5022,1.4925,5.8,6.2,1.9821,1.4,2.1163,0.4,3.8179,-1.06327138405703,-0.272543897383369,4.2179,0.7163,0.336581536368573,-0.854688540835263,0.6508,3,-0.565726529574454,-0.200566178945365,"61"
"RFEDGOV",2008-04-01,2.0478,1.5334,6.6,6.2,1.7095,2.7,2.3012,0.399999999999999,4.8905,-1.06327138405703,-0.00414209349441461,4.4905,0.3988,0.439681429264531,-0.981417749494131,0.4068,4.8,-0.734916401933135,0.279894593005845,"62"
"RFEDGOV",2008-07-01,2.2767,1.5004,13.8,2.7,1.3599,2.9,1.5065,11.1,12.4401,2.06665958868495,1.88503025280435,1.3401,1.3935,-0.751829585333507,-0.584386115311529,0.9413,0,-0.364293505311352,-1.00133413219738,"63"
"RFEDGOV",2008-10-01,6.6405,1.9246,7,3.8,-1.0048,0.6,2.943,3.2,8.0048,-0.244224026703989,0.77516402048225,4.8048,2.343,0.558552655739951,-0.205395930676584,2.5113,0.9,0.724346247160489,-0.761103746221775,"64"
"RFEDGOV",2009-01-01,3.8026,4.1876,-4.3,1.2,2.5486,9.1,4.4021,5.5,6.8486,0.428564873978865,0.485842590632904,1.3486,4.6979,-0.748614805107477,0.734555607814025,0.3944,0.6,-0.743514575774314,-0.841180541546977,"65"
"RFEDGOV",2009-04-01,6.0709,5.7389,11.4,9.5,6.4093,6.2,5.7527,1.9,4.9907,-0.624496014046473,0.0209314294868212,3.0907,0.4473,-0.0897361425467734,-0.96205911447065,2.0072,0.4,0.374802744471919,-0.894565071763778,"66"
"RFEDGOV",2009-07-01,5.2331,6.1765,8,3.5,4.6103,9.6,5.2066,4.5,3.3897,0.136047960638494,-0.379694421740305,1.1103,4.3934,-0.83874211426781,0.613015311635678,1.1424,2.7,-0.224850540838685,-0.280642974270566,"67"
"RFEDGOV",2009-10-01,3.7439,3.5888,0,0.9,3.9168,9.1,4.1177,0.9,3.9168,-0.917012927386844,-0.247795679590513,3.0168,4.9823,-0.117685820041312,0.84807304700326,1.2898,8.7,-0.122643216307252,1.32089293223346,"68"
"RFEDGOV",2010-01-01,2.8587,3.2885,1.8,2.7,5.0651,9.5,4.5412,0.9,3.2651,-0.917012927386844,-0.41087367287266,2.3651,4.9588,-0.364164911018185,0.838693089826934,0.9474,6.4,-0.360063758502385,0.706970834740252,"69"
"RFEDGOV",2010-04-01,2.7831,3.2574,9.1,6.9,5.9535,5.2,2.8428,2.2,3.1465,-0.536740940044361,-0.440551515443264,0.9465,2.3572,-0.90069282027059,-0.1997280416594,1.4123,2.6,-0.0377015795697998,-0.307335239378967,"70"
"RFEDGOV",2010-07-01,3.046,2.9333,8.8,3.4,2.4329,4.5,1.9589,5.4,6.3671,0.399313182644828,0.365354553552416,0.9671,2.5411,-0.892901705840448,-0.126324887415728,0.4099,1.8,-0.73276685847284,-0.520873360246171,"71"
"RFEDGOV",2010-10-01,3.4802,2.9342,-0.3,2.1,1.3568,1.1,1.6924,2.4,1.6568,-0.478237557376287,-0.813326237849917,0.7432,0.5924,-0.977582799088449,-0.904142868245763,0.6021,2.4,-0.599495163934568,-0.360719769595768,"72"
"RFEDGOV",2011-01-01,3.0474,3,-9.4,-4.7,-0.2886,4.6,1.2441,4.7,9.1114,0.194551343306568,1.05207380622112,4.4114,3.3559,0.409765062690539,0.198900180978747,1.981,5.8,0.356635635226847,0.54681724408985,"73"
"RFEDGOV",2011-04-01,5.0981,2.9779,1.9,2.1,1.3189,4.7,0.8965,0.2,0.5811,-1.1217747667251,-1.08250376949578,0.7811,3.8035,-0.96324866137474,0.377558429154209,0.0748,2.5,-0.965125572519537,-0.334027504487367,"74"
"RFEDGOV",2011-07-01,3.179,3.6977,2.1,-0.7,-1.0283,3.7,-0.1036,2.8,3.1283,-0.361230792040138,-0.445105788080574,0.3283,3.8036,-1.13450189506252,0.377598343865598,1.9248,5.4,0.317666492495052,0.440048183656248,"75"
"RFEDGOV",2011-10-01,3.0455,3.7637,-6.9,-3.3,-1.4312,4.1,-1.132,3.6,5.4688,-0.127217261367841,0.140568668382317,1.8688,5.232,-0.551870255274472,0.947740081340643,1.3276,7,-0.0964326541139813,0.867124425390656,"76"
"RFEDGOV",2012-01-01,4.4465,4.3436,-4.2,-2.6,-0.5292,0.2,-0.5679,1.6,3.6708,-0.712251088048584,-0.309353430622288,2.0708,0.7679,-0.475471948726477,-0.834092549758735,0.6028,6.7,-0.599009783153211,0.787047630065454,"77"
"RFEDGOV",2012-04-01,3.8409,4.0832,-0.2,-2.8,2.4202,-3.6,-0.0227,2.6,2.6202,-0.419734174708213,-0.572250069784824,5.2202,3.5773,0.715660856433204,0.287271351993151,2.9881,3,1.05495989937614,-0.200566178945365,"78"
"RFEDGOV",2012-07-01,3.0305,3.5338,9.5,-3.2,0.2311,-2.5,-1.259,12.7,9.2689,2.53468665002954,1.09148578096708,3.4311,1.241,0.0390063502697491,-0.645256050179174,0.2538,0.4,-0.841006772715423,-0.894565071763778,"79"
"RFEDGOV",2012-10-01,4.9,3.006,-14.8,-8.6,-2.3322,-4.7,-2.1646,6.2,12.4678,0.633326713317126,1.89196175566443,6.2678,2.5354,1.11187306405538,-0.128600025964879,1.0732,6.1,-0.272833898081393,0.626894039415051,"80"
"RFEDGOV",2013-01-01,6.9586,3.1417,-8.7,-1.9,1.5463,-11.1,-2.0291,6.8,10.2463,0.808836861321348,1.33606523567626,3.4463,9.0709,0.0447551337327664,2.48002593683837,3.7109,2.8,1.55615022618292,-0.253950709162166,"81"
"RFEDGOV",2013-04-01,6.2396,3.3706,-1.6,-7.9,-4.4189,-9,-2.4804,6.3,2.8189,0.662578404651163,-0.522528422914849,3.4811,6.5196,0.0579168221875698,1.46168190518051,2.3898,3.2,0.64009801153926,-0.147181648728564,"82"
"RFEDGOV",2013-07-01,3.3696,3.4535,-1.5,-6,-2.0073,-7,-2.4777,4.5,0.5073,0.136047960638494,-1.10097109480531,3.9927,4.5223,0.25140877085071,0.664465374615609,0.4731,3,-0.688943907927477,-0.200566178945365,"83"
"RFEDGOV",2013-10-01,3.8931,2.8278,-12.8,-13.4,-3.8351,1.6,-0.1866,0.6,8.9649,-1.00476800138896,1.01541441383838,9.5649,1.7866,2.3588674032603,-0.427481384842865,1.3574,6.4,-0.075769300850503,0.706970834740253,"84"
"RFEDGOV",2014-01-01,4.9044,2.6,0.6,1.6,2.5631,-3.1,-0.3607,1,1.9631,-0.887761236052807,-0.736679330772547,0.9631,2.7393,-0.894414543593874,-0.0472139294434832,2.7497,0,0.889653073268314,-1.00133413219738,"85"
"RFEDGOV",2014-04-01,2.8237,2.9833,-0.9,-3,0.6177,-2.7,-0.4636,2.1,1.5177,-0.565992631378398,-0.848133893006502,3.6177,2.2364,0.109580231467055,-0.247945013016852,0.9784,0.1,-0.338568323899438,-0.974641867088979,"86"
"RFEDGOV",2014-07-01,2.433,1.2104,9.9,-4.3,1.3481,-2.5,0.1947,14.2,8.5519,2.9734620200401,0.912067457837878,5.6481,2.6947,0.877496675105912,-0.0650158907228076,1.8117,1.6,0.239242826250107,-0.574257890462972,"87"
"RFEDGOV",2014-10-01,5.2472,2.6854,-7.3,-7.4,-1.621,-2.6,-0.1988,0.100000000000001,5.679,-1.15102645805914,0.193168014995648,5.779,2.4012,0.927004290586767,-0.182165568648407,1.8157,4.9,0.242016430715003,0.306586858114245,"88"
"RFEDGOV",2015-01-01,2.1053,2.1132,0,-3.6,1.5638,-2,0.711,3.6,1.5638,-0.127217261367841,-0.836598070557051,5.1638,2.711,0.694329844109903,-0.0585097927664627,1.7626,1,0.205196831443503,-0.734411481113375,"89"
"RFEDGOV",2015-04-01,2.3852,1.7836,0,-1.6,2.0765,-1.5,0.937,1.6,2.0765,-0.712251088048584,-0.70830270895546,3.6765,2.437,0.131818946442412,-0.167876101971281,1.3655,0.4,-0.0701527518090879,-0.894565071763778,"90"
"RFEDGOV",2015-07-01,1.2328,1.3767,0.2,-1.7,0.8849,-1.6,-0.0176,1.9,0.6849,-0.624496014046473,-1.05652940137749,2.5849,1.5824,-0.281034476467446,-0.508987225498426,0.0521,0.2,-0.980865777857824,-0.947949601980579,"91"
"RFEDGOV",2015-10-01,0.7274,1.2899,2.3,0.4,0.2263,6.9,1.2378,1.9,2.0737,-0.624496014046473,-0.709003366284277,0.1737,5.6622,-1.19297307423242,1.11945316973449,0.2439,2,-0.847871443766041,-0.46748883002937,"92"
"RFEDGOV",2016-01-01,2.0166,1.3122,-1.6,5.4,1.6279,3.1,1.1657,7,3.2279,0.867340243989423,-0.420182405955514,3.7721,1.9343,0.167975768749285,-0.368527356121873,0.3901,1.5,-0.746496200574078,-0.600950155571372,"93"
"RFEDGOV",2016-04-01,1.754,1.4699,-0.4,3,1.6725,3.8,1.4809,3.4,2.0725,-0.185720644035915,-0.709303647996627,1.3275,2.3191,-0.756595024256798,-0.214935546698464,0.5068,0.1,-0.665576290310725,-0.974641867088979,"94"
"RFEDGOV",2016-07-01,1.4433,1,NA,3.1,1.0616,3,0.9142,NA,NA,NA,NA,2.0384,2.0858,-0.487725934529225,-0.308056568368114,0.4193,0.7,-0.726248887980334,-0.814488276438576,"95"
"RFEDGOV",2016-10-01,1.4884,0.9587,NA,2.4,1.1257,2.4,0.6869,NA,NA,NA,NA,1.2743,1.7131,-0.776715766377359,-0.4568186977135,0.2115,0.6,-0.870337639931702,-0.841180541546977,"96"
"RFEDGOV",2017-01-01,1.9443,1.7119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97"
"RFEDGOV",2017-04-01,1.9912,2.2836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98"
"RFEDGOV",2017-07-01,1.8,1.5567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99"
"RFEDGOV",2017-10-01,1.8027,1.0603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100"
"RFEDGOV",2018-01-01,2.4197,1.7562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101"
"RFEDGOV",2018-04-01,2.6483,2.8255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102"
"RFEDGOV",2018-07-01,2.9954,3.9648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103"
"RFEDGOV",2018-10-01,3.4357,2.4866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"RFEDGOV",2019-01-01,1.5847,4.0399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105"
"RFEDGOV",2019-04-01,4.9362,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106"
"RFEDGOV",2019-07-01,2.1893,1.7763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"RFEDGOV",2019-10-01,1.9,1.6937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"RFEDGOV",2020-01-01,1.7817,2.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109"
"RFEDGOV",2020-04-01,2.8702,4.4762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110"
"RFEDGOV",2020-07-01,4.8724,4.7053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111"
"RFEDGOV",2020-10-01,5.5946,2.6031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112"
"RFEDGOV",2021-01-01,2.9333,6.6266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113"
"RFEDGOV",2021-04-01,9.0883,6.6945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114"
"RFEDGOV",2021-07-01,3.9205,3.7572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115"
"RFEDGOV",2021-10-01,3.8986,2.4222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116"
"RFEDGOV",2022-01-01,3.6831,3.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117"
"RFEDGOV",2022-04-01,2.9068,2.9467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118"
"RGDP",1993-01-01,0.9211,0.8856,0.8,3,3.0952,2.7,3.041,2.2,2.2952,1.44496977464356,0.90200897176827,0.0952000000000002,0.341,-0.996700502281618,-0.507814071883374,0.5344,0.3,-0.153402048704644,-0.741063092769835,"1"
"RGDP",1993-04-01,0.7895,1.0587,1.9,2.5,2.5504,2.2,3.4028,0.6,0.6504,-0.532971095247866,-0.697307851700686,0.0503999999999998,1.2028,-1.07581012713114,0.76998446422471,0.4906,0.2,-0.215249029319488,-0.856989629211899,"2"
"RGDP",1993-07-01,0.9823,1.1753,2.9,1.2,3.0559,3.4,2.9708,1.7,0.1559,0.826863252802487,-1.17813358686934,1.8559,0.4292,2.11241370469493,-0.377039146280296,0.3469,1,-0.418157958870926,0.070422662324619,"3"
"RGDP",1993-10-01,0.6796,0.7625,7,5,3.3864,3.6,2.8395,2,3.6136,1.19772716590713,2.1839516396072,1.6136,0.7605,1.68455071136817,0.114182314630134,0.4156,1.6,-0.321151393386001,0.765981880977008,"4"
"RGDP",1994-01-01,0.4999,0.961,3.3,3.2,3.2662,2.5,3.0809,0.0999999999999996,0.0337999999999998,-1.15107761708894,-1.29685719104344,0.0661999999999998,0.5809,-1.04790985765296,-0.152112205078629,0.4267,0.4,-0.305477843504157,-0.62513655632777,"5"
"RGDP",1994-04-01,0.9626,0.8261,4.1,3.5,3.8958,2.9,3.2581,0.6,0.2042,-0.532971095247866,-1.13116921273659,0.3958,0.3581,-0.465889046260065,-0.482459749572573,0.8149,1,0.242672792904113,0.0704226623246187,"6"
"RGDP",1994-07-01,0.8555,0.7,4,3,2.523,2.8,2.7265,1,1.477,-0.0384858777750101,0.106434418654031,0.477,0.0734999999999997,-0.32250285122031,-0.904438704523097,0.7351,0.1,0.129992677537344,-0.972916165653964,"7"
"RGDP",1994-10-01,0.9253,0.6183,5.1,5,3.2845,3,2.9562,0.0999999999999996,1.8155,-1.15107761708894,0.435573976499508,1.7155,0.0438000000000001,1.86448979110402,-0.948475159062908,0.558,2.2,-0.120078104811715,1.4615410996294,"8"
"RGDP",1995-01-01,0.6859,0.7008,2.7,2.5,3.1112,1.7,2.7557,0.2,0.4112,-1.02745631272072,-0.92989332359622,0.6112,1.0557,-0.0855271446398293,0.55187798399554,0.155,0.5,-0.689126807729111,-0.509210019885705,"9"
"RGDP",1995-04-01,0.7777,0.8138,1.3,-0.5,1.7682,1.1,2.2792,1.8,0.4682,0.950484557170701,-0.874469528035829,2.2682,1.1792,2.84046947088816,0.73499253401799,0.9875,2.2,0.486389433409182,1.4615410996294,"10"
"RGDP",1995-07-01,0.8001,0.988,3.6,2.2,2.14,2.5,3.0017,1.4,1.46,0.455999339697846,0.0899045147149672,0.0600000000000001,0.5017,-1.05885806466338,-0.269542750518128,0.1392,1.1,-0.711436905759123,0.186349198766684,"11"
"RGDP",1995-10-01,0.771,0.8411,0.5,1.9,2.4531,2.5,2.6969,1.4,1.9531,0.455999339697846,0.569368963676873,0.5531,0.1969,-0.18812243936655,-0.721472425391352,0.5486,0.6,-0.133351201108051,-0.39328348344364,"12"
"RGDP",1996-01-01,0.8314,0.9814,2,1.5,1.4168,3.4,2.1767,0.5,0.5832,-0.65659239961608,-0.762649589624515,0.0831999999999999,1.2233,-1.01789058036631,0.80037999681953,1.2801,1,0.899549856420671,0.0704226623246187,"13"
"RGDP",1996-04-01,0.6047,0.7832,4.7,3.8,2.9247,2.3,2.234,0.9,1.7753,-0.162107182143224,0.396485615420075,0.8753,0.0659999999999998,0.380831157207449,-0.915559021326079,0.748,0.4,0.148207884156785,-0.62513655632777,"14"
"RGDP",1996-07-01,0.6518,0.5205,2.1,2.4,2.5867,2.2,2.4072,0.3,0.4867,-0.903835008352508,-0.856481103160966,0.1867,0.2072,-0.835126156885835,-0.706200523648589,0.3527,0.1,-0.409968176049783,-0.972916165653964,"15"
"RGDP",1996-10-01,0.939,0.6692,3.8,2.3,2.1609,2.1,2.3812,1.5,1.6391,0.57962064406606,0.264051914449458,0.1391,0.2812,-0.91918013328845,-0.596480064525824,0.2463,0.0999999999999996,-0.560208329872142,-0.972916165653965,"16"
"RGDP",1997-01-01,0.9612,0.8572,4.9,3.4,2.3092,2.9,2.3538,1.5,2.5908,0.57962064406606,1.18943483084987,1.0908,0.5462,0.761369642811723,-0.203562204153763,0.0720000000000001,1.3,-0.806325423962718,0.418202271650813,"17"
"RGDP",1997-04-01,0.9765,0.652,3.3,2.2,2.3803,2.9,2.5781,1.1,0.9197,0.0851354265932034,-0.435454726360104,0.1803,0.3219,-0.846427531864339,-0.536133812008304,0.0265,0.7,-0.87057285816307,-0.277356947001576,"18"
"RGDP",1997-07-01,0.5,0.7803,3.1,2.8,2.7295,3,2.7822,0.3,0.3705,-0.903835008352507,-0.969467858320919,0.0705,0.2178,-1.04031674633928,-0.690483809233706,0.1514,0.1,-0.694210121204304,-0.972916165653964,"19"
"RGDP",1997-10-01,0.6462,0.6266,3.7,3.9,2.8078,2,2.4315,0.2,0.8922,-1.02745631272072,-0.462194276849765,1.0922,0.4315,0.763841818588271,-0.373628915794047,0.0255999999999998,0.9,-0.871843686531868,-0.0455038741174462,"20"
"RGDP",1998-01-01,0.8,1,5.5,3.1,2.4852,2.1,2.194,2.4,3.0148,1.69221238337998,1.60171008203594,0.6148,0.0939999999999999,-0.0791701212144214,-0.874043171928277,0.0536999999999996,1.1,-0.832165600794948,0.186349198766684,"21"
"RGDP",1998-04-01,0.7987,0.8445,1.8,2,2.5862,2,2.4394,0.2,0.7862,-1.02745631272072,-0.565263089646282,0.5862,0.4394,-0.129673140649606,-0.361915515428239,0.3922,0.1,-0.354192930974753,-0.972916165653964,"22"
"RGDP",1998-07-01,0.8084,1.0353,3.7,2.6,2.2133,2.6,3.0176,1.1,1.4867,0.085135426593204,0.115866187372203,0.3867,0.4176,-0.481958188807623,-0.394238569602243,0.2261,0.6,-0.588731366594056,-0.39328348344364,"23"
"RGDP",1998-10-01,0.6354,1.0115,6,3.1,2.3973,2.5,1.8382,2.9,3.6027,2.31031890522105,2.17335305414039,0.7027,0.6618,0.0760472007559527,-0.0321610544971205,0.6203,0.5,-0.0321085410604652,-0.509210019885705,"24"
"RGDP",1999-01-01,0.7668,0.7999,4.3,3.4,2.9457,3.2,2.5181,0.9,1.3543,-0.162107182143224,-0.0128725938943888,0.4543,0.6819,-0.362587415597187,-0.00235860546512614,1.1075,0.9,0.655833215915603,-0.0455038741174462,"25"
"RGDP",1999-04-01,1.1,1.1662,1.9,2.9,3.1892,3.5,2.7763,1,1.2892,-0.0384858777750101,-0.0761724025080978,0.2892,0.7237,-0.654127573245752,0.0596186268501648,0.6711,0.3,0.0396226602005864,-0.741063092769835,"26"
"RGDP",1999-07-01,0.5042,0.9,5.7,4.4,3.333,4.5,3.2392,1.3,2.367,0.332378035329632,0.971823507228551,1.067,1.2608,0.719342654610417,0.855981580834444,0.5567,0.9,-0.121913745788868,-0.0455038741174456,"27"
"RGDP",1999-10-01,0.8982,1.7492,7.3,4.8,3.8468,3.2,2.1478,2.5,3.4532,1.8158336877482,2.02798713420568,0.9532,1.0522,0.518390080773913,0.546688502820814,0.6076,0.3,-0.0500413413757277,-0.741063092769835,"28"
"RGDP",2000-01-01,1.7191,0.731,4.8,4.3,2.9987,4.9,3.1989,0.5,1.8013,-0.65659239961608,0.421766644973937,1.3013,1.7011,1.13307892921404,1.50881831261489,0.8509,1.1,0.29350592765604,0.186349198766683,"29"
"RGDP",2000-04-01,0.8196,0.9522,5.6,4.1,4.189,3.8,3.656,1.5,1.411,0.57962064406606,0.0422594974788416,0.0890000000000004,0.144,-1.00764870929204,-0.799907726575058,0.9901,0.800000000000001,0.490060715363488,-0.16143041055951,"30"
