"series","quarter","fed","news","fed_std","news_std","dispersion","f1_dispersion","dispersion_std","f1_dispersion_std","topic","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"HOUSING",1997-07-01,0.0236885707551204,0.0214244760422646,-0.777963200801633,-0.807051826026277,14.0134,11.2648,-0.56083749102831,-0.500415634965293,"26",1.45,1.43,1.429,1.43,1.4147,0.02,0.0209999999999999,-0.365512289406653,-0.922115930089369,0.00099999999999989,0.0152999999999999,-1.15166997264768,-0.866962754680035,0.022,0.01,-0.773829935232299,-0.920034207491513,"19"
"HOUSING",1997-10-01,0.0234686632667335,0.0236822521749495,-0.819990542820251,-0.551442334767011,8.1464,6.7906,-1.17211895029853,-0.922220183521111,"26",1.53,1.47,1.4491,1.45,1.4405,0.0600000000000001,0.0809,0.703296060306596,0.339386027703752,0.0208999999999999,0.00950000000000006,-0.727520081425804,-0.995993706383978,0.0344,0.04,-0.46215561124887,-0.408195419614951,"20"
"HOUSING",1998-01-01,0.0259120666604885,0.0198894004745873,-0.35302258792231,-0.980842256006555,14.9431,10.5403,-0.46397224939144,-0.568717766168343,"26",1.58,1.56,1.5012,1.51,1.4895,0.02,0.0788,-0.365512289406653,0.295159748716014,0.0588,0.0205,0.0802829777354638,-0.751279832462702,0.0607000000000002,0.11,0.198895575909539,0.786095085430359,"21"
"HOUSING",1998-04-01,0.0244611215792124,0.025965525940475,-0.630318125369965,-0.292946181334133,18.2985,12.4837,-0.114373850135384,-0.385504016299456,"26",1.57,1.55,1.5389,1.56,1.515,0.02,0.0311000000000001,-0.365512289406653,-0.709408588291192,0.0111000000000001,0.0450000000000002,-0.936397917303911,-0.206235295092576,0.0493999999999999,0.04,-0.085130219333433,-0.408195419614951,"22"
"HOUSING",1998-07-01,0.0234695879012279,0.0248554607339469,-0.819813832466167,-0.41861993551978,16.5892,8.1297,-0.292465446919188,-0.795976727490738,"26",1.64,1.63,1.5472,1.57,1.5175,0.01,0.0928,-0.632714376834966,0.590001608634272,0.0828,0.0525,0.591820534987981,-0.0393849265098898,0.0322,0.0699999999999998,-0.517452668729801,0.103643368261606,"23"
"HOUSING",1998-10-01,0.02328507320426,0.0319732989613396,-0.855077125834735,0.387211511553789,13.5603,11.8161,-0.608045881891671,-0.448441908350742,"26",1.7,1.69,1.5753,1.6,1.5331,0.01,0.1247,-0.632714376834966,1.26181984659088,0.1147,0.0669000000000002,1.27173920483612,0.280967781168879,0.0577999999999999,0.12,0.126004000139212,0.956708014722542,"24"
"HOUSING",1999-01-01,0.0231778665139902,0.0282061093067177,-0.875565797101468,-0.0392831338431323,14.7742,8.9092,-0.481569903809497,-0.722489479357158,"26",1.77,1.75,1.6378,1.64,1.598,0.02,0.1322,-0.365512289406653,1.41977084297566,0.1122,0.0419999999999998,1.21845404262232,-0.27297544252566,0.1047,0.15,1.30483672552816,1.4685468025991,"25"
"HOUSING",1999-04-01,0.0237796592760684,0.0233363729436829,-0.760554933116286,-0.590600342091703,17.6694,12.4291,-0.179919642879017,-0.390651423288671,"26",1.62,1.64,1.7037,1.69,1.6521,0.0199999999999998,0.0836999999999999,-0.365512289406659,0.398354399687402,0.0637000000000001,0.0379,0.184721895674522,-0.364186977350859,0.1057,0,1.32997175165585,-1.0906471367837,"26"
"HOUSING",1999-07-01,0.0242426090968254,0.0272497917072135,-0.672078862578044,-0.147550668233656,15.0489,14.8352,-0.452948970306595,-0.163816698806047,"26",1.66,1.65,1.6005,1.61,1.5669,0.01,0.0594999999999999,-0.632714376834966,-0.111300815314159,0.0494999999999999,0.0431000000000001,-0.117937825699888,-0.248504055133525,0.0515999999999999,0.04,-0.0298331618525023,-0.408195419614951,"27"
"HOUSING",1999-10-01,0.0204568365558414,0.0240697189105575,-1.39559200236105,-0.507576083487755,9.7362,10.948,-1.00647803263229,-0.530281908485136,"26",1.69,1.62,1.5958,1.59,1.5653,0.0699999999999998,0.0941999999999998,0.970498147734903,0.619485794626095,0.0242,0.0247000000000002,-0.657183667303581,-0.657843626056391,0.0289000000000001,0.01,-0.600398254951194,-0.920034207491513,"28"
"HOUSING",2000-01-01,0.0246321347547871,0.0264375436905327,-0.597635158217334,-0.239507660476824,15.3799,12.3848,-0.418462151997673,-0.394827799289078,"26",1.73,1.74,1.6082,1.68,1.5727,0.01,0.1218,-0.632714376834966,1.20074546132209,0.1318,0.1073,1.63620971437854,1.1797350999343,0.0429000000000002,0.15,-0.24850788916345,1.4685468025991,"29"
"HOUSING",2000-04-01,0.0242791054546234,0.0298047602549449,-0.665103907232679,0.141704852371228,15.9342,12.1195,-0.360709755053156,-0.419838917864882,"26",1.61,1.61,1.6424,1.61,1.6013,0,0.0324,-0.899916464263278,-0.6820304155845,0.0324,0.00870000000000015,-0.482408335242305,-1.0137910790328,0.0697000000000001,0.0699999999999998,0.4251108110588,0.103643368261606,"30"
"HOUSING",2000-07-01,0.0241492228913843,0.025426506156175,-0.689926249334552,-0.353970199990822,15.9068,11.2747,-0.363564555118608,-0.499482313917797,"26",1.53,1.55,1.5641,1.57,1.5343,0.02,0.0341,-0.365512289406653,-0.646228189737282,0.0141,0.0357000000000001,-0.872455722647349,-0.413129752135114,0.0371999999999999,0.0600000000000001,-0.391777538091323,-0.066969561030577,"31"
"HOUSING",2000-10-01,0.027090459001776,0.0183762336454102,-0.127815623290565,-1.15215233312053,13.2977,12.0178,-0.635406119015304,-0.429426670443695,"26",1.54,1.52,1.5212,1.55,1.5149,0.02,0.0187999999999999,-0.365512289406653,-0.968448222362238,0.00120000000000009,0.0351000000000001,-1.14740715967057,-0.426477781621728,0.0130999999999999,0.05,-0.997531667768797,-0.237582490322764,"32"
"HOUSING",2001-01-01,0.0247979412402743,0.0208849231186332,-0.565947261067527,-0.868136202958212,12.2801,12.6335,-0.74142964261397,-0.371381643277762,"26",1.63,1.65,1.5298,1.64,1.5212,0.02,0.1002,-0.365512289406653,0.74584659173392,0.1202,0.1188,1.38896656170649,1.43557233176109,0.0149000000000001,0.0999999999999999,-0.952288620738938,0.615482156138168,"33"
"HOUSING",2001-04-01,0.0218592575171306,0.0219913086267066,-1.1275700908449,-0.742879038281327,14.0248,11.8277,-0.559649727497429,-0.447348320052667,"26",1.62,1.62,1.5795,1.61,1.5612,0,0.0405000000000002,-0.899916464263278,-0.511443339488932,0.0405000000000002,0.0488000000000002,-0.309764409669575,-0.12169777501068,0.0582999999999998,0.0199999999999998,0.138571513203059,-0.74942127819933,"34"
"HOUSING",2001-07-01,0.0229889009388869,0.0180088424507666,-0.911679714425809,-1.19374577323026,13.1874,9.6817,-0.646898252125498,-0.649662155196555,"26",1.6,1.57,1.5862,1.56,1.5723,0.03,0.0138,-0.0983102019783408,-1.07374888661876,0.0162,0.0123,-0.827696186387754,-0.933702902113109,0.0250000000000001,0.04,-0.698424856849208,-0.408195419614951,"35"
"HOUSING",2001-10-01,0.0223561054463742,0.0251802582043034,-1.03261562609825,-0.381848656490712,16.0032,12.9493,-0.353520659997822,-0.341609644611201,"26",1.57,1.54,1.5162,1.57,1.5058,0.03,0.0538000000000001,-0.0983102019783408,-0.231343572566589,0.0238,0.0642,-0.665709293257789,0.220901648479108,0.0561,0.02,0.0832744557221338,-0.749421278199326,"36"
"HOUSING",2002-01-01,0.0236858096181679,0.0268703040562672,-0.778490892004482,-0.190513583818296,15.8397,9.0414,-0.370555689585462,-0.710026343753234,"26",1.73,1.65,1.5571,1.65,1.5505,0.0800000000000001,0.1729,1.23770023516322,2.27691825002374,0.0929,0.0994999999999999,0.807092590331749,1.0062107166083,0.0512999999999999,0.0799999999999998,-0.0373736696908103,0.274256297553794,"37"
"HOUSING",2002-04-01,0.021947450311307,0.0307994996361346,-1.11071523632576,0.254322229922781,13.5459,11.9877,-0.609546214772784,-0.432264343527493,"26",1.67,1.65,1.6204,1.67,1.5964,0.02,0.0495999999999999,-0.365512289406653,-0.319796130542071,0.0295999999999998,0.0735999999999999,-0.542087716921768,0.430020777102743,0.0699000000000001,0,0.430137816284339,-1.0906471367837,"38"
"HOUSING",2002-07-01,0.025570749877185,0.0265271626148102,-0.418252914064495,-0.229361637888428,12.2312,9.5718,-0.74652452302275,-0.660022961572284,"26",1.7,1.67,1.6381,1.67,1.6234,0.03,0.0619000000000001,-0.0983102019783408,-0.0607564964710251,0.0319,0.0466,-0.493065367685064,-0.17064054979494,0.0416999999999998,0,-0.278669920516693,-1.0906471367837,"39"
"HOUSING",2002-10-01,0.0253305149143691,0.0251806359720048,-0.464165115695977,-0.381805888295681,12.3352,11.2558,-0.735688785548044,-0.501264108644833,"26",1.74,1.66,1.6761,1.7,1.654,0.0800000000000001,0.0639000000000001,1.23770023516322,-0.0186362307684167,0.0161,0.046,-0.829827592876305,-0.183988579281553,0.0527,0.01,-0.00218463311203424,-0.920034207491513,"40"
"HOUSING",2003-01-01,0.0242325027454092,0.0237458739180206,-0.674010325170094,-0.544239529695233,12.3344,11.2558,-0.735772137374772,-0.501264108644833,"26",1.74,1.82,1.692,1.86,1.6682,0.0800000000000001,0.048,1.23770023516322,-0.353492343104154,0.128,0.1918,1.55521626781356,3.05958258596595,0.038,0.12,-0.371669517189163,0.956708014722546,"41"
"HOUSING",2003-04-01,0.0239835426438735,0.0259972405107044,-0.721590020672851,-0.289355681352985,10.4074,9.0335,-0.936545850007072,-0.710771115094164,"26",1.74,1.7,1.699,1.8,1.6757,0.04,0.0409999999999999,0.168891885449972,-0.500913273063285,0.00099999999999989,0.1243,-1.15166997264768,1.55792926872173,0.0308000000000002,0.16,-0.552641705308571,1.63915973189129,"42"
"HOUSING",2003-07-01,0.0279552470495819,0.0312455409677723,0.0374572527053696,0.304819883879702,7.1038,9.5409,-1.28074721848246,-0.662936054538708,"26",1.88,1.8,1.7149,1.76,1.6899,0.0799999999999998,0.1651,1.23770023516322,2.11264921378356,0.0851,0.0701000000000001,0.64084288422468,0.352157271764158,0.0392000000000001,0,-0.341507485835926,-1.0906471367837,"43"
"HOUSING",2003-10-01,0.024764150337873,0.0215874059420771,-0.572405166720283,-0.788606051797781,14.0544,8.654,-0.556565709908474,-0.74654842191481,"26",2.04,1.93,1.7975,1.87,1.7536,0.11,0.2425,2.03930649744816,3.74270349647451,0.1325,0.1164,1.6511295597984,1.38218021381463,0.1076,0.17,1.37772830129848,1.80977266118348,"44"
"HOUSING",2004-01-01,0.0224990659094399,0.0306635123153055,-1.00529391768134,0.238926704480013,20.0708,13.5827,0.0702817030032898,-0.281895952542171,"26",1.94,1.9,1.9315,1.89,1.8635,0.04,0.00849999999999995,0.168891885449972,-1.18536759073067,0.0315000000000001,0.0265,-0.501590993639272,-0.617799537596549,0.1779,0.0299999999999998,3.1447206380755,-0.578808348907142,"45"
"HOUSING",2004-04-01,0.0236992094754317,0.032236666870628,-0.775929995200297,0.417028168897561,19.3253,6.7287,-0.00739178052934107,-0.928055796939287,"26",1.92,1.97,1.908,1.9,1.8421,0.05,0.012,0.436093972878284,-1.1116571257511,0.0620000000000001,0.0578999999999998,0.148487985369135,0.0807473388696437,0.0445,0.0800000000000001,-0.208291847359141,0.274256297553797,"46"
"HOUSING",2004-07-01,0.0254762632709652,0.0231154064664143,-0.436310602526612,-0.615616608329224,11.4274,14.861,-0.830272270928221,-0.161384407591363,"26",1.97,1.98,1.8698,1.94,1.8118,0.01,0.1002,-0.632714376834966,0.745846591733925,0.1102,0.1282,1.17582591285127,1.64469146038473,0.0276999999999998,0.0800000000000001,-0.630560286304437,0.274256297553797,"47"
"HOUSING",2004-10-01,0.0237335992933928,0.0307074666343253,-0.769357628556447,0.243902902500989,11.4353,7.5563,-0.829449171639277,-0.850033928362828,"26",1.97,1.98,1.9061,1.95,1.8661,0.01,0.0639000000000001,-0.632714376834966,-0.0186362307684167,0.0739000000000001,0.0838999999999999,0.402125357506842,0.659161949956303,0.0942999999999998,0.04,1.04343245380011,-0.408195419614951,"48"
"HOUSING",2005-01-01,0.0259060776520916,0.0195538091808026,-0.35416716970119,-1.01883553560302,8.3879,10.118,-1.14695711760486,-0.608530036709473,"26",2.1,2.15,1.9095,1.99,1.8957,0.0499999999999998,0.1905,0.436093972878278,2.64757658820669,0.2405,0.0943000000000001,3.95304856743473,0.890527794390971,0.0433999999999999,0.2,-0.235940376099609,2.32161144906004,"49"
"HOUSING",2005-04-01,0.0214949913026784,0.0234666536708995,-1.19718636854833,-0.575850876933206,11.9271,13.8196,-0.778208636157925,-0.259562239799586,"26",2,2,1.9938,1.97,1.9473,0,0.00619999999999998,-0.899916464263278,-1.23380589628867,0.00619999999999998,0.0226999999999999,-1.04083683524297,-0.702337057678446,0.0981000000000001,0.01,1.13894555308537,-0.920034207491513,"50"
"HOUSING",2005-07-01,0.0240084875405172,0.0265449837857153,-0.716822708242739,-0.227344050598544,10.3743,9.0711,-0.939994531837964,-0.707226380610748,"26",2.1,2,1.9969,2,1.9691,0.1,0.1031,1.77210441001985,0.806920977002709,0.0031000000000001,0.0308999999999999,-1.10691043638808,-0.519913988028039,0.0495999999999999,0.03,-0.0801032141078943,-0.578808348907139,"51"
"HOUSING",2005-10-01,0.0238250552026023,0.0258542658095342,-0.751879147927328,-0.305542268720961,13.5991,13.3556,-0.604003318295338,-0.303305771722589,"26",2.1,2,2.0097,2.1,1.9653,0.1,0.0903,1.77210441001985,0.537351276506013,0.00970000000000004,0.1347,-0.966237608143643,1.78929511315639,0.0406,0,-0.306318449257155,-1.0906471367837,"52"
"HOUSING",2006-01-01,0.0280002317031658,0.0230230863292957,0.0460544379837126,-0.626068443185769,13.7385,11.9259,-0.589479262487895,-0.438090529460341,"26",2.1,2.1,1.9763,2,1.9277,0,0.1237,-0.899916464263278,1.24075971373957,0.1237,0.0723,1.46356578880582,0.401100046548413,0.0109999999999999,0,-1.05031522263696,-1.0906471367837,"53"
"HOUSING",2006-04-01,0.0220563087659474,0.038205114627744,-1.08991089019663,1.09273373275687,16.3052,14.0207,-0.32205534540781,-0.240603566804508,"26",1.9,1.9,1.9637,1.9,1.9028,0,0.0637000000000001,-0.899916464263278,-0.0228482573386771,0.0637000000000001,0.00280000000000014,0.184721895674522,-1.14504670231785,0.036,0.1,-0.421939569444555,0.615482156138172,"54"
"HOUSING",2006-07-01,0.0242010098501775,0.0240678392372658,-0.680029050083755,-0.507788886841842,11.0026,12.3554,-0.87453209092106,-0.397599479975579,"26",1.7,1.7,1.8275,1.7,1.7934,0,0.1275,-0.899916464263278,1.32078821857453,0.1275,0.0934000000000001,1.54455923537079,0.87050575016105,0.0753000000000001,0.2,0.565866957373899,2.32161144906004,"55"
"HOUSING",2006-10-01,0.0228588189454082,0.0324180706554227,-0.93654017038616,0.437565426100616,14.6961,13.134,-0.489707125893868,-0.324197079209954,"26",1.6,1.5,1.67,1.5,1.6488,0.1,0.0699999999999998,1.77210441001985,0.109830579624534,0.17,0.1488,2.45040699300546,2.10297380609185,0.1234,0.2,1.77486171411608,2.32161144906004,"56"
"HOUSING",2007-01-01,0.0277403219010415,0.0397595509721146,-0.00361789572349279,1.26871605333662,20.8276,11.1484,0.149132531088461,-0.511389227887356,"26",1.5,1.4,1.5504,1.4,1.5546,0.1,0.0504,1.77210441001985,-0.302948024261024,0.1504,0.1546,2.03265132124924,2.2320047577958,0.0984,0.1,1.14648606092367,0.615482156138172,"57"
"HOUSING",2007-04-01,0.0255808929350429,0.0344448688144666,-0.41631443636719,0.66702522010701,21.3303,16.5188,0.201508735208989,-0.00509555581991016,"26",1.5,1.5,1.4691,1.4,1.4582,0,0.0308999999999999,-0.899916464263278,-0.713620614861457,0.0308999999999999,0.0582,-0.514379432570588,0.0874213536129555,0.0854999999999999,0.1,0.822244223876392,0.615482156138172,"58"
"HOUSING",2007-07-01,0.0410368234037851,0.0801340434121534,2.5375262026694,5.83963135492457,15.7512,13.0959,-0.379776485417303,-0.327788951120011,"26",1.3,1.3,1.4157,1.2,1.3922,0,0.1157,-0.899916464263278,1.07227865092914,0.1157,0.1922,1.29305326972164,3.06848127229035,0.0425,0.0999999999999999,-0.258561899614533,0.615482156138168,"59"
"HOUSING",2007-10-01,0.0359050649626802,0.068819366478764,1.55677666683843,4.55866342686549,18.2754,30.4649,-0.11678063413217,1.30967097554085,"26",1.2,1.2,1.2043,1.1,1.1698,0,0.00429999999999997,-0.899916464263278,-1.27382014870615,0.00429999999999997,0.0697999999999999,-1.08133355852546,0.345483257020846,0.1879,0,3.39607089935247,-1.0906471367837,"60"
"HOUSING",2008-01-01,0.0309533357222478,0.0434903391351112,0.610433184414278,1.69108957856547,26.443,22.49,0.734199840852559,0.557838448099562,"26",1.1,1,1.0448,0.9,1.026,0.1,0.0552000000000001,1.77210441001985,-0.201859386574762,0.0448,0.126,-0.218113930661838,1.59574868560047,0.125,0.1,1.81507775592039,0.615482156138172,"61"
"HOUSING",2008-04-01,0.0290950303758114,0.0326068017629999,0.255285504166615,0.458932231114739,21.1285,30.1058,0.180483236916722,1.27581687572716,"26",1,1,0.9564,0.9,0.9476,0,0.0436,-0.899916464263278,-0.446156927649893,0.0436,0.0476,-0.243690808524464,-0.148393833983914,0.0696,0.1,0.422597308446028,0.61548215613817,"62"
"HOUSING",2008-07-01,0.0314232700711895,0.0339419041559159,0.700244094238858,0.610083108516599,30.1651,25.5134,1.1220046336853,0.842869039513371,"26",0.9,0.9,0.9398,0.8,0.9371,0,0.0397999999999999,-0.899916464263278,-0.52618543248485,0.0397999999999999,0.1371,-0.324684255089446,1.84268723110285,0.00780000000000003,0,-1.13074730624558,-1.0906471367837,"63"
"HOUSING",2008-10-01,0.032770602617291,0.0372902429154599,0.95773785283333,0.98915840942916,24.4781,22.98,0.529477335428996,0.604033126207906,"26",0.7,0.7,0.8231,0.7,0.8145,0,0.1231,-0.899916464263278,1.22812363402879,0.1231,0.1145,1.4507773498745,1.33991145377368,0.114,0.1,1.53859246851573,0.615482156138172,"64"
"HOUSING",2009-01-01,0.0362084651556861,0.0313380225851981,1.61476061169408,0.315290000397823,40.7115,32.8086,2.22083176544725,1.53062294917865,"26",0.5,0.4,0.5865,0.4,0.5933,0.1,0.0865,1.77210441001984,0.457322771671057,0.1865,0.1933,2.80208906361657,3.09295265968248,0.228,0.3,4.40398544707307,4.02774074198191,"65"
"HOUSING",2009-04-01,0.0353596636412167,0.0381868423247196,1.4525429818344,1.09066507146996,46.5044,52.5717,2.82439276176674,3.39378630208275,"26",0.5,0.5,0.5247,0.5,0.5645,0,0.0247000000000001,-0.899916464263278,-0.844193438539541,0.0247000000000001,0.0645,-0.646526634860819,0.227575663222415,0.0686,0.1,0.397462282318332,0.61548215613817,"66"
"HOUSING",2009-07-01,0.0328896552087648,0.0302646635995416,0.980490438553696,0.193771865676487,40.9191,28.7701,2.2424615644833,1.14989395419795,"26",0.6,0.6,0.5893,0.7,0.6385,0,0.0106999999999999,-0.899916464263278,-1.1390352984578,0.0106999999999999,0.0615,-0.944923543258123,0.160835515789338,0.0248,0.1,-0.70345186207475,0.61548215613817,"67"
"HOUSING",2009-10-01,0.0341069805240078,0.0317433384374456,1.2131380293516,0.36117700278592,40.3605,45.2396,2.18426115147012,2.70255365033135,"26",0.6,0.6,0.6295,0.7,0.6889,0,0.0295,-0.899916464263278,-0.743104800853282,0.0295,0.0111,-0.544219123410317,-0.960398961086339,0.00900000000000001,0.1,-1.10058527489235,0.61548215613817,"68"
"HOUSING",2010-01-01,0.0405746095249501,0.0398397590071058,2.44919078074247,1.27779664140832,35.4328,49.3971,1.67084515575752,3.09450135285265,"26",0.6,0.6,0.6138,0.6,0.6781,0,0.0138,-0.899916464263278,-1.07374888661876,0.0138,0.0781000000000001,-0.878849942113004,0.530130998252361,0.0750999999999999,0.1,0.560839952148355,0.61548215613817,"69"
"HOUSING",2010-04-01,0.0360967015519727,0.0336855382084252,1.5934010516675,0.581059163907708,29.6535,55.6409,1.06870114049241,3.68313468177689,"26",0.6,0.6,0.6499,0.7,0.708,0,0.0499000000000001,-0.899916464263278,-0.313478090686675,0.0499000000000001,0.00800000000000001,-0.109412199745676,-1.02936378010052,0.0282,0,-0.617992773240585,-1.0906471367837,"70"
"HOUSING",2010-07-01,0.0375336349606308,0.0308016714133214,1.86801876599194,0.254568103219881,41.578,30.976,2.31111221277257,1.35785485305345,"26",0.6,0.6,0.6221,0.6,0.6641,0,0.0221,-0.899916464263278,-0.898949783952932,0.0221,0.0641,-0.701943203563176,0.218676976898005,0.0859,0.1,0.832298234327472,0.61548215613817,"71"
"HOUSING",2010-10-01,0.0356162302115488,0.0295338537072078,1.50157637801833,0.111034723546924,25.7759,21.8002,0.664694836339322,0.492807654305408,"26",0.5,0.5,0.6181,0.6,0.6512,0,0.1181,-0.899916464263278,1.12282296977227,0.1181,0.0512,1.34420702544689,-0.0683056570642221,0.046,0.1,-0.170589308167595,0.61548215613817,"72"
"HOUSING",2011-01-01,0.0333361005762327,0.0311236686621034,1.06581228133781,0.291022360910241,33.4607,40.9475,1.4653724838934,2.29791655255824,"26",0.6,0.6,0.5806,0.6,0.6361,0,0.0194,-0.899916464263278,-0.955812142651454,0.0194,0.0361,-0.759491178754085,-0.404231065810705,0.0706,0,0.447732334573724,-1.0906471367837,"73"
